Student_ID,CGPA,Attendance,Backlogs,Year,Python,Java,DSA,SQL,OOP,DBMS,OS,CN,Git,Linux,Docker,Cloud,Projects,Internship,Certifications,Hackathons,OpenSource,LeetCode,Communication,Teamwork,Leadership,EmployabilityStatus
4264,9.28,99,0,3,2,2,2,2,2,2,1,2,1,1,1,1,8,1,5,3,1,883,1,2,1,1
4265,7.69,83,2,3,2,2,1,2,1,2,0,0,1,1,0,0,3,0,4,3,0,283,1,2,0,0
4266,6.58,72,2,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,0,0,1,2
4267,8.05,80,2,4,2,1,2,2,2,1,1,1,1,1,1,0,5,1,4,5,0,728,1,2,2,0
4268,9.07,90,0,3,2,2,2,2,2,2,2,2,1,1,1,1,6,1,3,2,1,487,2,1,1,1
4269,6.18,85,1,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,11,0,0,1,2
4270,8.31,87,0,2,2,0,2,2,2,2,0,2,1,1,0,0,5,0,2,2,0,220,1,2,0,0
4271,5.82,63,1,3,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,68,1,0,1,2
4272,8.45,92,0,4,1,1,1,1,2,2,1,1,0,0,0,0,2,0,0,0,0,51,2,1,1,0
4273,7.33,73,1,4,2,1,2,2,1,2,0,1,1,1,0,0,4,0,3,2,0,373,1,1,1,1
4274,9.19,96,0,3,1,0,1,0,2,2,2,2,1,1,0,0,2,1,2,0,0,98,1,2,0,0
4275,6.17,66,2,3,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,2
4276,9.65,95,0,2,2,1,2,1,2,2,2,2,1,1,1,1,8,1,4,3,1,729,2,1,1,1
4277,8.87,99,0,4,1,1,2,2,2,2,1,1,1,1,1,1,6,1,4,3,1,306,1,1,2,1
4278,7.2,88,0,3,2,2,2,2,2,2,1,0,1,1,1,0,6,0,3,1,1,424,2,1,2,0
4279,8.79,100,0,4,1,0,1,1,2,2,1,2,1,1,0,0,2,1,2,1,0,108,1,2,0,0
4280,8.74,92,0,3,1,1,0,0,2,1,1,2,0,0,0,0,1,0,2,0,0,104,0,2,0,2
4281,7.89,74,1,2,2,1,2,2,1,1,0,2,1,1,1,0,5,1,2,5,1,383,2,2,1,1
4282,8.37,89,0,2,2,1,2,2,1,2,1,1,1,1,1,1,6,1,4,1,1,615,2,1,0,1
4283,7.64,79,2,2,2,0,1,1,1,2,2,1,1,1,0,0,5,0,3,0,0,151,2,1,1,0
4284,8.0,87,2,3,1,2,2,1,2,1,2,2,1,1,0,0,4,1,2,0,0,135,2,2,0,0
4285,7.01,83,0,3,2,2,2,2,2,1,2,1,1,1,1,0,6,1,3,5,0,353,2,1,1,0
4286,6.92,86,0,2,2,1,2,1,2,2,2,1,1,1,1,0,8,0,3,5,0,396,2,2,0,1
4287,9.71,98,0,3,2,2,2,1,2,2,1,1,1,1,1,1,7,1,3,4,1,657,1,2,2,1
4288,9.12,97,0,3,0,1,0,0,1,1,2,1,1,1,0,0,2,1,2,0,0,90,1,1,0,0
4289,8.45,98,0,4,0,0,1,1,1,2,2,2,0,0,0,0,2,0,0,0,0,99,1,1,0,2
4290,9.12,86,1,4,2,2,2,1,1,1,1,1,1,1,1,1,5,1,5,1,0,444,1,2,2,1
4291,6.57,90,2,3,2,2,2,2,2,2,0,0,1,1,1,0,7,1,2,4,1,550,2,1,1,1
4292,6.63,81,1,2,2,2,2,1,1,1,0,1,1,1,1,0,6,1,2,2,1,488,1,1,0,0
4293,7.72,89,0,4,2,1,2,2,2,2,1,1,1,1,0,0,4,1,1,0,0,203,1,2,1,0
4294,7.93,80,1,3,1,2,1,1,2,1,1,2,1,1,1,1,6,1,3,3,1,376,2,2,1,0
4295,8.84,94,0,3,1,1,1,2,2,2,1,2,1,1,1,1,5,1,5,4,1,272,1,2,2,0
4296,7.2,77,0,3,2,2,2,1,2,2,1,2,1,1,1,0,7,0,3,5,0,760,1,2,0,0
4297,9.6,94,0,3,2,2,2,1,2,2,1,1,1,1,1,1,5,0,6,5,1,723,2,2,2,1
4298,8.08,86,0,4,1,2,1,2,1,2,2,1,1,1,1,1,6,1,4,1,0,288,2,2,2,0
4299,6.9,71,2,4,2,1,2,2,1,1,0,2,1,1,1,0,7,0,2,3,1,614,2,2,0,0
4300,7.65,79,1,3,2,2,2,1,2,2,1,2,1,1,0,0,4,1,1,0,1,228,1,1,1,0
4301,9.45,90,0,4,1,0,1,0,1,1,1,2,0,0,0,0,0,0,1,0,0,99,2,1,0,0
4302,7.7,94,1,2,2,1,2,1,1,2,2,2,1,1,0,0,5,0,2,2,0,395,0,1,0,0
4303,9.16,92,0,2,1,0,0,1,1,2,2,1,0,0,0,0,2,0,0,1,0,52,2,1,1,2
4304,6.55,75,1,4,2,2,2,1,1,2,2,0,1,1,1,0,6,0,2,3,0,573,2,2,1,0
4305,7.97,68,2,2,2,1,2,2,1,1,2,2,1,1,1,0,8,1,4,4,1,450,2,2,2,1
4306,7.72,82,1,2,2,1,2,1,1,2,0,1,1,1,1,0,5,1,2,2,0,418,1,2,2,0
4307,9.09,97,0,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,1,0,0,106,0,1,0,2
4308,6.51,82,3,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,64,1,0,1,2
4309,8.07,90,1,4,2,1,2,1,1,2,1,2,1,1,1,1,5,1,3,1,0,346,2,1,1,1
4310,7.58,74,2,4,2,1,2,2,2,1,2,1,1,1,1,0,8,0,4,2,0,398,1,1,1,1
4311,8.71,83,0,3,1,1,2,2,2,1,2,1,1,1,1,1,7,1,2,1,0,601,1,1,0,1
4312,8.56,97,0,3,1,0,0,0,2,2,1,2,1,1,0,0,3,1,0,0,0,68,1,2,0,0
4313,8.3,94,1,4,1,0,1,2,2,2,0,1,1,1,0,0,4,0,2,1,1,215,0,1,1,0
4314,6.9,79,1,3,2,2,2,1,1,1,1,2,1,1,1,0,7,1,2,1,1,364,1,1,1,1
4315,7.59,91,1,4,2,0,1,2,2,1,1,2,1,1,0,0,4,0,2,3,1,374,0,2,0,0
4316,6.46,56,1,4,1,0,1,1,0,1,1,1,0,0,0,0,2,0,0,1,0,5,1,1,1,2
4317,8.4,90,0,2,2,2,1,1,1,2,1,0,1,1,0,0,3,0,3,2,1,203,0,2,1,0
4318,7.82,91,0,3,2,1,1,1,2,1,2,2,1,1,1,1,7,0,5,4,0,483,2,1,2,0
4319,6.47,78,3,4,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,58,0,1,0,2
4320,9.66,96,0,4,2,2,2,2,2,2,1,2,1,1,1,1,5,1,6,2,1,739,1,1,2,1
4321,7.81,69,0,2,2,2,2,1,2,1,1,0,1,1,1,0,5,0,2,3,1,450,2,1,1,1
4322,10.0,91,0,4,2,1,2,1,2,2,1,1,1,1,1,1,8,1,3,4,0,841,1,1,1,1
4323,9.24,97,0,4,1,0,0,0,1,2,2,2,0,0,0,0,2,0,1,1,0,67,1,1,0,2
4324,7.7,89,1,2,2,2,2,2,2,2,1,0,1,1,1,0,6,1,2,1,1,770,1,1,0,0
4325,5.52,65,3,4,1,0,0,1,0,1,1,1,0,0,0,0,2,0,1,0,0,9,1,0,0,2
4326,7.23,91,0,4,2,2,1,2,1,1,0,1,1,1,0,0,4,0,3,2,0,162,2,2,1,0
4327,6.55,85,4,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,44,0,0,1,2
4328,7.9,78,1,4,2,0,1,1,1,1,2,0,1,1,0,0,3,1,4,1,0,276,1,2,0,0
4329,9.18,97,0,3,0,1,0,0,2,1,1,2,0,0,0,0,2,0,2,1,0,36,0,2,0,2
4330,8.91,87,0,3,2,2,2,1,2,2,2,1,1,1,1,1,7,1,4,5,0,767,1,2,2,0
4331,9.76,99,0,4,2,1,2,2,2,2,1,1,1,1,1,1,8,1,5,3,0,724,2,1,1,1
4332,9.06,86,0,3,2,1,2,2,2,2,2,2,1,1,1,1,6,1,6,4,0,474,2,2,2,1
4333,5.66,72,1,3,0,1,1,1,0,1,0,1,0,0,0,0,2,0,1,1,0,52,1,1,0,2
4334,6.82,68,0,3,2,2,2,2,2,2,2,2,1,1,1,0,8,1,3,2,1,610,1,1,1,0
4335,7.83,81,2,3,2,0,2,2,1,1,1,2,1,1,0,0,4,0,1,3,0,202,0,2,1,0
4336,8.3,83,0,4,1,2,2,2,2,1,2,2,1,1,1,1,5,1,2,3,1,268,2,2,0,0
4337,9.23,93,0,4,0,0,1,1,1,2,2,1,0,0,0,0,2,0,2,0,0,81,1,2,1,0
4338,9.39,88,0,4,2,2,2,1,2,2,2,2,1,1,1,1,6,1,7,3,1,536,2,2,2,1
4339,8.64,93,0,2,0,1,1,0,1,2,1,1,0,0,0,0,2,0,2,1,0,86,2,2,1,0
4340,5.78,69,5,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,44,1,1,0,2
4341,7.6,68,1,4,2,1,2,1,2,2,1,0,1,1,1,0,7,1,3,4,0,553,2,1,1,0
4342,8.2,100,1,4,1,2,2,1,1,2,2,1,1,1,1,1,6,1,3,2,0,375,1,2,0,0
4343,7.18,72,1,4,2,2,2,2,2,2,1,0,1,1,1,0,5,1,4,3,1,718,2,1,0,0
4344,8.1,75,2,3,1,1,1,1,2,1,1,1,1,1,0,0,2,1,2,3,0,155,1,2,1,0
4345,9.67,86,0,4,2,2,2,1,2,2,2,2,1,1,1,1,5,1,3,5,0,778,2,1,2,1
4346,6.87,63,3,4,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,1,0,0,2
4347,7.29,73,1,4,2,0,2,1,2,2,1,2,1,1,0,0,5,1,2,1,1,252,1,2,0,0
4348,7.54,70,1,3,2,1,2,1,1,1,1,2,1,1,1,0,8,1,4,1,1,549,2,1,1,1
4349,6.31,82,2,3,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,66,1,0,1,2
4350,9.08,95,0,4,0,1,0,1,1,1,1,1,1,1,0,0,2,1,2,0,0,26,1,2,1,0
4351,8.18,86,1,4,1,1,1,2,1,2,1,2,1,1,1,1,7,1,3,3,0,598,1,2,1,0
4352,5.68,79,2,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,27,1,1,1,2
4353,7.02,90,1,3,2,0,2,1,2,1,2,0,1,1,0,0,4,0,2,0,0,239,1,2,1,0
4354,7.84,88,0,3,1,2,2,2,2,2,1,1,1,1,1,1,6,0,3,4,0,377,2,1,2,0
4355,8.87,94,0,3,0,1,1,0,2,2,1,1,1,1,0,0,4,1,2,1,0,59,1,2,1,2
4356,7.92,78,0,2,1,1,2,1,1,1,2,1,1,1,0,0,3,0,3,0,0,399,1,1,1,2
4357,7.93,95,2,3,1,2,1,2,1,2,1,0,1,1,0,0,5,0,4,2,0,161,2,2,1,0
4358,9.14,92,0,4,1,1,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,92,2,2,0,0
4359,7.98,89,1,2,1,2,2,2,1,2,2,2,1,1,1,1,5,1,3,4,0,625,2,2,0,1
4360,8.22,80,1,3,1,2,2,2,1,2,1,2,1,1,1,1,5,0,4,2,0,602,2,2,2,1
4361,8.86,90,0,2,1,0,1,0,1,2,1,2,0,0,0,0,2,0,0,0,0,69,2,2,1,0
4362,6.46,61,5,4,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,0,73,1,0,0,2
4363,9.0,86,0,2,2,2,2,2,2,2,2,2,1,1,1,1,7,1,4,2,0,795,1,2,1,0
4364,8.0,88,0,3,1,1,2,1,1,2,1,2,1,1,1,1,4,1,5,2,0,626,2,1,2,0
4365,8.71,89,1,2,1,2,1,2,2,2,1,2,1,1,1,1,6,1,3,1,1,570,1,1,2,0
4366,6.87,62,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,9,0,0,1,2
4367,7.45,87,0,3,2,0,1,1,2,1,0,2,1,1,0,0,2,0,2,1,0,204,0,1,1,0
4368,7.83,92,0,3,2,2,2,2,1,2,1,1,1,1,1,1,6,0,3,3,0,612,2,2,0,1
4369,8.01,74,2,4,2,0,2,2,2,2,1,1,1,1,0,0,5,0,2,3,0,353,0,1,0,0
4370,8.49,98,0,4,1,1,0,1,1,2,1,1,1,1,0,0,3,0,1,0,1,35,2,1,1,0
4371,7.14,77,1,4,1,1,2,0,1,1,1,2,1,1,0,0,4,1,1,1,0,358,1,2,0,0
4372,9.37,88,0,3,2,1,2,1,2,2,1,1,1,1,1,1,5,1,4,2,1,810,2,2,1,1
4373,9.2,99,0,4,2,2,2,2,2,2,2,2,1,1,1,1,5,1,3,3,1,799,1,1,2,1
4374,8.18,69,1,4,2,2,2,1,2,2,0,1,1,1,1,0,5,1,3,3,1,753,2,2,1,1
4375,8.34,80,1,3,1,1,1,1,1,2,1,2,1,1,1,1,4,1,3,1,1,404,1,1,0,0
4376,7.95,93,2,2,2,1,1,1,2,1,0,0,1,1,0,0,3,0,2,2,0,200,2,2,1,0
4377,9.65,85,0,4,2,2,2,1,2,2,1,1,1,1,1,1,6,1,4,3,1,738,2,1,1,1
4378,8.22,90,0,3,1,2,2,2,1,2,2,0,1,1,0,0,4,0,3,3,0,449,1,2,1,0
4379,8.41,90,0,2,1,1,0,0,1,2,2,2,0,0,0,0,1,0,2,1,0,49,2,2,0,2
4380,8.45,91,0,3,0,0,0,1,1,2,1,1,0,0,0,0,0,0,2,1,0,9,1,1,1,2
4381,9.83,98,0,4,2,1,2,1,2,2,2,2,1,1,1,1,8,1,7,3,1,547,2,2,1,1
4382,6.76,90,1,2,2,1,2,2,2,1,2,1,1,1,1,0,4,1,3,2,1,634,2,1,1,0
4383,9.43,93,0,4,2,1,2,1,2,2,1,1,1,1,1,1,8,1,6,4,1,530,2,2,1,1
4384,7.4,67,1,3,2,1,2,1,1,1,2,1,1,1,1,0,5,1,4,3,1,741,1,2,1,0
4385,7.13,79,1,4,2,2,1,1,2,1,2,2,1,1,0,0,3,1,2,0,0,101,1,2,1,0
4386,9.29,100,0,4,1,0,1,0,2,1,2,1,0,0,0,0,0,0,1,0,0,83,0,2,0,0
4387,6.88,90,1,3,2,1,2,2,2,1,2,2,1,1,1,0,5,1,3,3,1,373,1,2,1,1
4388,7.95,92,0,3,2,2,2,2,1,2,2,2,1,1,1,1,7,0,5,1,1,319,1,1,0,0
4389,8.62,84,0,4,2,2,2,1,2,1,1,2,1,1,1,1,7,1,3,4,0,423,2,2,0,1
4390,8.07,85,1,3,2,0,1,1,2,2,0,2,1,1,0,0,2,0,1,0,0,309,2,1,1,0
4391,7.84,76,1,4,2,2,2,2,2,1,0,2,1,1,1,0,8,1,2,2,0,763,2,1,0,1
4392,7.41,80,2,4,1,2,2,2,1,2,0,1,1,1,0,0,4,1,4,3,0,401,1,1,1,1
4393,8.4,90,0,3,2,2,2,1,2,2,1,1,1,1,1,1,7,0,4,3,1,386,1,1,1,0
4394,6.83,83,0,3,2,1,2,2,1,1,2,2,1,1,1,0,6,1,4,1,1,702,1,2,2,1
4395,7.91,90,2,4,2,1,2,2,1,2,1,1,1,1,0,0,3,1,2,2,0,132,2,1,1,0
4396,8.42,95,0,4,0,0,1,1,2,1,2,1,0,0,0,0,0,0,1,1,0,88,2,1,0,2
4397,5.51,74,5,4,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,44,1,0,1,2
4398,5.52,75,3,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,7,1,1,0,2
4399,8.55,90,0,4,0,1,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,54,0,1,0,2
4400,7.46,75,2,2,2,1,2,2,2,1,0,2,1,1,1,0,6,0,2,5,1,507,1,1,2,0
4401,8.95,97,1,3,2,1,2,1,2,1,2,2,1,1,1,1,7,1,3,2,0,619,2,2,1,1
4402,7.71,88,1,3,2,2,1,2,2,1,1,0,1,1,0,0,4,0,2,2,0,414,2,2,1,0
4403,7.79,82,0,3,2,1,2,1,1,1,1,0,1,1,1,0,7,1,4,1,0,428,1,2,2,1
4404,9.46,100,0,3,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,1,0,85,1,2,1,2
4405,9.96,97,0,3,2,1,2,1,2,2,2,2,1,1,1,1,5,0,3,5,1,843,1,1,1,0
4406,7.5,90,2,2,2,2,2,1,1,2,1,2,1,1,1,0,4,0,2,4,1,373,2,2,1,1
4407,9.04,94,0,3,0,0,0,1,1,2,1,2,1,1,0,0,2,1,0,0,0,28,2,1,0,2
4408,6.9,65,1,3,0,1,0,0,1,0,1,1,1,0,0,0,3,1,0,1,0,12,1,0,1,2
4409,7.55,81,1,2,2,1,2,1,1,1,2,2,1,1,0,0,4,1,2,3,1,215,1,2,1,0
4410,6.92,75,2,4,2,1,2,1,2,2,2,1,1,1,1,0,7,1,3,2,0,754,2,1,1,1
4411,8.76,97,0,4,1,0,0,0,1,1,2,1,1,1,0,0,3,0,0,1,1,46,1,1,1,0
4412,7.81,92,0,4,2,0,1,1,2,1,2,2,1,1,0,0,5,1,3,0,0,323,1,1,1,0
4413,8.53,91,0,4,0,0,1,0,1,2,1,2,0,0,0,0,2,0,1,0,0,110,2,2,0,2
4414,8.29,88,0,4,2,1,1,1,1,1,2,2,1,1,0,0,4,1,4,2,1,380,1,1,0,0
4415,7.95,89,0,4,2,2,2,1,2,2,0,2,1,1,1,0,4,1,4,5,1,789,2,2,2,1
4416,5.88,70,4,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4417,8.71,97,0,2,0,1,0,1,1,1,1,1,1,0,0,0,3,0,1,0,1,68,1,2,0,0
4418,7.49,75,1,3,2,1,2,2,1,1,1,0,1,1,1,0,5,1,3,1,1,789,1,1,2,0
4419,6.95,66,0,3,2,2,2,2,2,2,1,1,1,1,1,0,6,0,3,5,0,593,2,2,1,1
4420,7.56,70,0,2,2,2,2,2,2,2,0,2,1,1,1,0,4,1,2,5,0,540,1,1,0,1
4421,9.07,93,0,4,1,1,1,0,1,2,2,1,0,0,0,0,2,0,1,1,0,33,2,1,0,2
4422,7.56,74,1,3,1,2,1,2,1,1,2,0,1,1,0,0,2,1,4,0,0,204,1,2,0,0
4423,7.02,76,2,4,2,2,1,2,1,1,1,0,1,1,0,0,4,0,2,2,0,309,2,2,1,0
4424,8.09,83,1,3,2,2,2,2,2,2,1,1,1,1,1,1,6,1,2,4,0,376,1,1,0,1
4425,6.57,78,0,3,2,2,2,1,2,2,2,1,1,1,1,0,8,1,2,3,1,569,1,1,0,1
4426,8.18,76,2,4,1,2,2,2,1,2,1,1,1,1,0,0,5,0,4,2,0,151,0,1,0,0
4427,7.1,83,0,3,2,2,1,1,2,1,2,0,1,1,0,0,3,0,3,3,1,283,2,2,1,0
4428,7.85,72,0,2,2,0,1,2,1,2,0,2,1,1,0,0,4,0,4,1,1,122,1,2,0,2
4429,6.09,59,5,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,37,0,0,1,2
4430,6.86,69,1,4,2,2,2,2,2,1,1,1,1,1,1,0,5,1,3,2,1,368,1,1,2,1
4431,8.56,86,0,4,2,2,2,2,2,2,2,2,1,1,1,1,4,0,3,2,0,639,2,2,2,0
4432,8.05,88,0,4,1,1,1,1,1,2,1,2,1,1,1,1,4,1,4,3,1,559,2,1,2,0
4433,7.61,85,1,3,2,1,2,2,2,2,2,0,1,1,0,0,5,0,3,2,1,380,1,1,1,1
4434,9.37,91,0,4,1,1,0,1,2,1,2,1,1,1,0,0,3,0,2,1,1,103,0,1,1,0
4435,6.49,67,3,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,11,0,0,0,2
4436,8.33,85,1,3,1,1,1,2,2,2,1,2,1,1,0,0,2,0,3,1,0,373,1,1,1,0
4437,9.47,90,0,4,0,1,1,1,2,1,1,1,0,0,0,0,2,0,2,1,0,36,2,1,0,0
4438,7.9,88,1,4,1,1,1,2,2,1,2,2,1,1,1,1,5,1,3,3,1,599,1,1,2,0
4439,8.03,81,0,4,2,1,2,2,1,1,2,1,1,1,1,1,4,0,5,2,1,525,1,1,2,1
4440,9.29,98,0,4,1,1,1,0,2,2,2,1,0,0,0,0,1,0,0,0,0,67,0,1,1,2
4441,7.93,65,2,3,2,2,2,2,2,1,2,0,1,1,1,0,8,0,3,4,0,374,1,2,0,1
4442,9.63,95,0,3,2,2,2,2,2,2,2,2,1,1,1,1,8,0,4,2,0,798,2,2,1,1
4443,8.82,93,0,2,1,1,1,1,1,2,2,2,1,1,1,1,5,1,3,3,0,507,2,2,1,0
4444,8.61,91,0,3,1,2,1,1,2,1,2,1,1,1,1,1,4,0,2,1,1,598,2,1,0,0
4445,8.81,94,0,2,1,1,0,1,1,1,1,2,0,0,0,0,1,0,0,1,0,49,2,1,0,2
4446,6.5,75,0,3,2,2,2,1,1,2,0,2,1,1,1,0,5,1,4,2,0,703,1,1,0,0
4447,7.89,72,1,4,2,2,2,1,1,1,2,0,1,1,1,0,5,1,3,2,0,783,1,1,2,0
4448,7.23,85,1,3,2,1,2,2,1,1,0,2,1,1,1,0,7,1,3,4,0,485,2,1,1,1
4449,6.9,77,0,3,2,1,2,2,2,2,1,0,1,1,1,0,5,1,3,4,1,748,2,1,1,0
4450,9.27,89,0,2,2,1,2,1,2,2,2,2,1,1,1,1,7,1,5,2,1,669,1,1,2,1
4451,6.11,73,3,4,0,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,0,65,1,1,0,2
4452,6.3,57,5,4,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,15,1,0,1,2
4453,9.41,88,0,4,2,1,2,1,2,2,2,1,1,1,1,1,6,1,5,3,0,623,2,1,1,0
4454,7.78,84,2,4,2,0,1,2,1,1,2,2,1,1,0,0,3,0,3,2,0,306,2,1,1,0
4455,7.79,70,1,2,1,1,1,1,2,2,1,1,1,1,0,0,3,1,2,1,1,445,1,1,1,0
4456,9.64,94,0,3,2,1,2,1,2,2,2,2,1,1,1,1,8,0,3,5,1,461,2,1,1,1
4457,7.36,73,0,4,2,1,2,1,2,2,1,2,1,1,1,0,8,1,2,4,0,538,2,1,2,0
4458,7.39,67,2,3,2,2,2,1,1,2,2,2,1,1,1,0,4,1,3,2,0,654,1,2,2,1
4459,8.81,93,0,3,2,1,2,2,2,2,1,1,1,1,1,1,5,1,5,4,0,814,2,2,1,1
4460,8.01,71,2,2,2,1,2,1,2,1,1,1,1,1,0,0,5,0,2,0,0,152,2,1,1,1
4461,9.17,96,0,4,2,2,2,2,2,2,2,2,1,1,1,1,8,1,4,2,1,660,1,2,2,1
4462,7.5,81,0,2,2,1,1,1,1,2,2,2,1,1,0,0,5,0,2,1,0,129,1,2,0,0
4463,8.8,100,0,4,2,1,2,2,2,2,2,2,1,1,1,1,8,1,3,2,1,820,2,2,1,1
4464,8.09,90,0,3,2,2,2,2,2,1,1,2,1,1,1,1,6,1,3,1,1,422,1,2,2,0
4465,7.53,75,0,3,2,0,1,1,2,2,1,0,1,1,0,0,2,0,1,2,0,368,1,2,0,0
4466,8.46,84,0,2,2,2,2,1,1,1,2,2,1,1,1,1,6,1,4,1,0,625,2,2,0,1
4467,7.66,87,1,4,1,1,2,2,1,2,2,2,1,1,0,0,5,0,2,0,0,112,2,1,1,0
4468,8.47,90,1,4,2,2,2,2,1,1,1,1,1,1,1,1,5,1,3,1,1,365,2,2,0,1
4469,8.14,87,2,2,1,1,2,0,1,2,0,0,1,1,0,0,5,1,3,2,1,419,1,1,0,0
4470,8.08,79,1,3,2,1,1,1,2,1,2,2,1,1,0,0,4,1,4,2,1,185,1,2,0,0
4471,8.96,93,0,4,2,2,2,1,2,1,1,1,1,1,1,1,5,1,2,2,0,566,1,2,0,1
4472,9.65,85,0,4,2,1,2,1,2,2,1,1,1,1,1,1,8,1,5,4,1,799,2,1,2,1
4473,7.65,68,1,4,2,2,2,1,1,2,2,2,1,1,1,0,8,1,2,5,1,773,2,2,1,1
4474,8.89,96,0,3,0,1,1,1,1,1,2,2,0,0,0,0,0,0,2,0,0,13,1,1,1,2
4475,7.09,85,2,4,2,2,2,2,1,2,0,0,1,1,1,0,6,1,2,4,0,474,2,1,0,0
4476,5.72,72,1,3,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,36,1,0,0,2
4477,7.44,87,0,4,2,1,2,1,1,1,1,0,1,1,1,0,8,1,2,4,0,478,2,1,1,0
4478,9.6,88,0,3,2,1,2,2,2,2,1,1,1,1,1,1,5,1,4,5,1,637,1,1,1,0
4479,7.19,71,2,4,2,1,2,1,1,2,0,2,1,1,1,0,4,1,4,1,1,495,1,1,2,0
4480,9.26,95,0,4,0,0,1,1,1,2,1,2,0,0,0,0,1,0,2,0,0,78,1,1,0,2
4481,8.98,93,0,4,2,2,1,1,2,2,2,1,1,1,1,1,5,1,5,3,1,412,2,2,0,0
4482,6.61,60,1,3,1,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2
4483,7.86,92,0,4,2,0,2,1,2,1,0,1,1,1,0,0,4,1,4,2,0,301,2,1,0,0
4484,8.18,68,2,3,2,1,2,1,2,2,1,2,1,1,1,0,8,1,2,4,1,703,1,2,1,1
4485,7.22,70,2,3,2,2,2,1,1,1,0,2,1,1,1,0,8,1,3,1,1,681,1,1,2,1
4486,8.95,91,0,4,2,2,2,2,2,2,2,1,1,1,1,1,5,1,7,5,1,587,2,2,1,1
4487,9.08,93,0,2,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,114,1,1,0,2
4488,7.89,79,0,4,2,1,2,1,2,2,0,0,1,1,1,0,5,1,3,1,0,718,2,1,2,1
4489,7.84,96,0,4,2,2,1,2,2,2,1,1,1,1,1,1,4,1,2,3,0,253,1,2,2,0
4490,6.69,63,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,2
4491,7.95,73,0,2,2,1,2,1,2,2,0,1,1,1,1,0,6,1,2,5,1,520,1,2,2,0
4492,7.92,89,0,3,2,1,2,2,1,1,2,0,1,1,1,0,6,1,4,1,1,385,1,1,0,0
4493,6.78,63,1,4,0,1,0,1,0,0,1,1,0,0,0,0,2,0,1,1,0,66,0,0,1,2
4494,8.91,90,0,4,2,2,2,1,2,2,1,2,1,1,1,1,8,1,7,4,1,778,2,2,1,1
4495,7.43,80,1,4,2,2,2,2,1,2,0,2,1,1,1,0,7,1,2,3,1,620,1,2,0,0
4496,8.17,91,1,2,2,2,1,2,2,1,1,2,1,1,0,0,3,1,1,2,1,189,1,1,1,0
4497,9.7,96,0,4,1,1,1,0,1,1,1,2,1,0,0,0,3,0,2,1,1,82,2,1,0,0
4498,6.17,84,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2
4499,7.12,75,1,4,2,2,2,1,2,2,0,2,1,1,1,0,4,0,3,4,1,662,1,1,0,0
4500,8.22,90,0,4,2,2,1,1,1,1,1,0,1,1,0,0,5,1,3,2,0,264,2,1,1,0
4501,7.85,91,1,2,2,0,1,2,2,2,1,0,1,1,0,0,5,1,2,3,0,325,2,1,1,0
4502,6.89,75,0,2,2,1,2,1,2,1,1,0,1,1,1,0,5,1,2,5,0,367,2,1,0,0
4503,8.05,87,1,3,1,2,2,1,1,1,1,1,1,1,1,1,5,1,2,2,1,608,2,1,1,0
4504,9.74,93,0,4,2,1,2,2,2,2,1,1,1,1,1,1,8,1,7,4,0,891,2,2,1,1
4505,8.42,86,0,3,2,1,1,2,2,1,2,1,1,1,1,1,4,0,5,3,0,414,2,2,2,1
4506,7.39,75,1,3,1,1,1,2,2,2,0,1,1,1,0,0,5,0,4,1,1,113,1,2,1,0
